,Questions,Correct,A,B,C,D
412,"These islands were the original spice islands, which have drawn traders from all over the world for thousands of years, and were a major factor in causing the European age of exploration, as explorers set out to find the fabled East Indies.
","Ternate, Tidore and Banda","Ternate, Tidore and Banda","Timor, Flores and Sumba",Celebes and New Guinea,Sumatra and Borneo
413,"Which Indonesian island was in the news in 2003 when the remains of an extinct variety of small hominids (popularly referred to as Hobbits), measuring about 3 feet in height, were found there?
",Flores,Sumatra,New Guinea,Timor,Flores
414,"This island, the second largest in the world, is shared by Indonesia and another country. Because of its impenetrable swamps, jungles and towering mountains, it wasnt explored by outsiders until the past 100 years, and new tribes of humans with stone-age societies are still being discovered in the interior.
",New Guinea,New Guinea,Flores,Celebes,Sumatra
415,"This island is the third largest in Indonesia, and is probably known for its coffee. It is also home to unique (and endangered) species of elephants, tigers, and rhinoceroses. It is also one of two islands which have indigenous orangutans.
",Sumatra,Timor,Sumatra,New Guinea,Celebes
416,"Which of these describes best the location of the volcanic island of Krakatau (sometimes erroneously called Krakatoa), which had a well-known and devastating eruption on August 23, 1883?
",Between Java and Sumatra,West of New Guinea,East of Java,Between Java and Sumatra,Off the coast of Borneo
417,"This volcano, located on the island of Sumbawa, erupted in 1815, generally regarded as the largest volcanic eruption in recorded history. The eruption killed thousands, and changed global climatic patterns.
",Tambora,Merapi,Krakatau,Mandiri,Tambora
418,"Wichita, the county seat of Sedgwick County, is nicknamed what?
",Air Capital,Air Capital,Mountain Capital,Plain Capital,River capital
419,"Wichita, a major aircraft manufacturing hub and cultural center, is the capital of Kansas.
",False,True,False,,
420,"This multifunctional facility is located at 225 West Douglas, Wichita, Kansas.
",Century II Convention center,Exploration Place,None of these,Century II Convention center,Hyatt hotel
421,"McConnell Air Force Base is a United States Air Force base located in Sedgwick County, near Wichita, Kansas.
",True,True,False,,
422,"What is the name of the European peninsula on which Italy is located?
",Italian Peninsula,Scandinavian Peninsula,Iberian Peninsula,Italian Peninsula,Balkan Peninsula
423,"What is the capital and largest city of Italy?
",Rome,Milan,Genoa,Rome,Venice
424,"What large mountain range is located entirely within the territory of Italy?
",Apennines,Alps,Andes,Apennines,Carpathians
425,"Italy is a major world exporter of which of the following?
",All of these,All of these,Sport and luxury vehicles,Motor vehicles,Fashion items
426,"What is the meaning of the Italian word riavvolgere, from which the name of the popular Italian dish ravioli originated?
",To wrap,Poor peasant,Onion,To wrap,To indulge
427,"Which of these colors is not present on the national flag of the Italian Republic?
",Blue,White,Red,Blue,Green
428,"What is the title of the national anthem of the Italian Republic?
",The Song of the Italians,The Italian Anthem,The Song of the Italians,"Italia, Land of Glory",Italian Dream
429,"What is the meaning of the name of Italy according to scientists who have studied its origin?
",Land of young cattle,Land of the holy water,Land of the lamb,Land of young cattle,Land of mountains
430,"What is the shape of the Italian Peninsula?
",Boot,Skull,Boot,Dog,Hand
431,"In which of these years did the Italian national football team win the FIFA World Cup?
",All of these,1982,2006,All of these,1938
432,"The first European to explore the Chesapeake Bay surrounded by modern day Maryland and Virginia was the Italian Giovanni da Verrazzano.
",False,True,False,,
433,"Maryland is well known as a colony of religious tolerance.  It was the first American colony to fully accept practitioners of which religion?
",Catholics,Quakers,Presbyterians,Catholics,Jews
434,"Maryland Day is celebrated every year on what date?
",March 25th,The first day of crab season,Preakness Saturday,March 25th,March 1st
435,"Which was the seat of colonial government in Maryland until 1708?
",St. Maryâ€™s City,Annapolis,Port Tobacco,Baltimore,St. Maryâ€™s City
436,"The Mason Dixon Line is a demarcation line surveyed between 1763 and 1767 by Charles Mason and Jeremiah Dixon to determine what?
",The boundary between Maryland and Pennsylvania,The boundary between the confederacy and the union,The boundary between the slave states and free states,The boundary between Maryland and Pennsylvania,The boundary between southern colonies and northern colonies
437,"What are Marylandâ€™s two official state nicknames?
",â€œThe Old Line Stateâ€ and â€œThe Free Stateâ€,â€œThe Old Line Stateâ€ and â€œThe Free Stateâ€,â€œThe Crab Stateâ€ and â€œOur Chesapeake Heritageâ€,â€œThe Crab Stateâ€ and â€œThe Old Line Stateâ€,â€œThe Free Stateâ€ and â€œOur Chesapeake Heritageâ€
438,"Maryland derives its name from its Catholic founders, who named the state after which historic person?
",Queen Henrietta Maria of France,"Mary, Queen of Scots",Mary Magdalene,The Virgin Mary,Queen Henrietta Maria of France
439,"What is the state sport of Maryland?
",Jousting,Steeplechase,Jousting,Lacrosse,Horse racing
440,"Which of the following famous people is NOT a Marylander?
",Valerie Bertinelli,John Wilkes Booth,Frederick Douglass,Tom Clancy,Valerie Bertinelli
441,"Which is the state flower of Maryland?
",Black-eyed Susan,Mountain Laurel,Peach Blossom,Black-eyed Susan,Flowering Dogwood
442,"How tall is Mount Everest?
","8,849 m","8,859 m","8,849 m","8,850 m","8,840 m"
443,"What is the Tibetan name of Mt. Everest?
",Chomolungma,Appa Sherpa,Sagarmatha,Chomolungma,Temba Tsheri
444,"The Sanskrit name of Mt. Everest is Devgiri.
",True,True,False,,
445,"The easier and more frequently-used of the two main routes for climbing Mount Everest is the Northeast Ridge (or North Col Route).
",False,False,True,,
446,"The term Death Zone refers to what altitude?
","above 8,000 m","above 8,100 m","above 8,000 m","above 7,900 m","above 7,500 m"
447,"What is considered to be the final major hurdle before reaching the summit of Mt. Everest from the South Col Route?
",Hillary Step,Hillary Step,"First Step, Second Step and Third Step",Kangshung face,Lhotse face
448,"Has anyone landed an aircraft or helicopter on the summit of Mt. Everest?
",Yes,Yes,No,,
449,"Part of the Southeast Ridge Route for climbing Mt. Everest is the Lhotse Face in which Camp III is established. There are 14 peaks over 8,000 meters. Where does Lhotse rank?
",4,4,3,8,13
450,"Who is the first American to ascend all fourteen peaks over 8,000m without oxygen?
",Ed Viesturs,Reinhold Messner,Peter Habeler,Ed Viesturs,George Mallory
451,"During Roman occupation, this city, popular nowadays as the Heaven of Romance, was called Lutetia.
",Paris,Venice,Paris,London,Rome
452,"In what European city are Piazza San Marco and Canale Grande located?
",Venice,Venice,Lisbon,Madrid,Florence
453,"In what country will you find the impressive Neuschwanstein Castle, which was the inspiration for Sleeping Beauty Castle at Disneyland Park?
",Germany,Denmark,Austria,Germany,England
454,"What is the birthplace of Johann Strauss II, also known as The Waltz King?
",Vienna,Salzburg,Vienna,Berlin,Prague
455,"What popular tourist destination stands at the foot of the Maritime Alps?
",Monte Carlo,Monte Carlo,Verona,Vatican City,Lisbon
456,"This city, situated on the River Vltava, is sometimes called the mother of cities, the city of a hundred spires and the golden city.
",Prague,Athens,Rome,Prague,Bucharest
457,"What city is home of Broadway Theatre?
",New York,Washington,Boston,New Orleans,New York
458,"This island in the Pacific Ocean is surrounded by a lagoon and a barrier reef.
",Bora Bora,Bora Bora,Cyprus,Thasos,Tupai
459,"The city of Casablanca, which is the setting of the classic 1942 movie, starring Humphrey Bogart and Ingrid Bergman, is located in what African country?
",Morocco,Egypt,Morocco,Tunisia,Algeria
460,"What islands are knows as â€œThe beautiful garland in the Indian Oceanâ€?
",Maldives Islands,Aeolian Islands,Pontine Islands,Flegrean Islands,Maldives Islands
461,"This island, located in the Caribbean Sea, is the largest island of an archipelago called Greater Antilles. The city of Havana is located on it.
",Cuba,Cuba,Hispaniola,Haiti,Jamaica
462,"This island, also known as Formosa, is the largest island of the Republic of China.
",Taiwan,Matsu,Taiwan,Penghu,Honshu
463,"What island, located in the North Pacific Ocean, is also known as the Big Island?
",Hawaii,Cuba,Haiti,Hawaii,Maui
464,"This island country whose capital is Nicosia is the third-largest Mediterranean island.
",Cyprus,Cyprus,Crete,Malta,Lesbos
465,"This island is one of Indonesias 33 provinces.
",Bali,Java,Sumatra,Bali,Lombok
466,"This European island is situated in the North Atlantic Ocean, south of the Arctic Circle. Its largest city is Reykjavik.
",Iceland,Iceland,Ireland,Greenland,None of these
467,"This is the sixth largest island in the world, and the largest island that is entirely in Indonesia.
",Sumatra,Sumatra,New Guinea,Java,Borneo
468,"This island, sometimes called island of inspiration, is part of a very large country, and has a unique fauna.
",Tasmania,Hawaii,Tasmania,Madagascar,Greenland
469,"Valletta is the capital city of this island country in the Mediterranean.
",Malta,Majorca,Malta,Corsica,Cyprus
470,"Name the largest of the Canary Islands.
",Tenerife,Tenerife,Gran Canaria,La Palma,Montana Clara
471,"What is the name of the capital and largest city of Spain?
",Madrid,Madrid,Rome,Milan,Valencia
472,"What is the meaning of the name of Spain according to a popular theory?
",All of these,Land of rabbits,All of these,Edge,Land of the setting sun
473,"Spain does not share a border with which one of these countries?
",Germany,Germany,Portugal,France,Andorra
474,"What is the official language spoken on the territory of Spain?
",Spanish,All of these,Spanish and Galician,Spanish and Basque,Spanish
475,"When is the national holiday called Hispanic Day celebrated annually in Spain?
",October 12,October 12,August 15,December 6,December 8
476,"What is the title of the national anthem of Spain?
",The Royal March,My Precious Kingdom,God Save Spain,Proud Spain,The Royal March
477,"What are the colors of the three vertical stripes on the national flag of Spain?
","Red, yellow, red","Blue, white, blue","Yellow, red and black","Red, yellow, red","White, blue and red"
478,"What is the main ingredient of the traditional Spanish dish paella?
",Rice,Lentils,Rice,Dough,Potatoes
479,"Which of these popular musicians was not born in Spain?
",Shakira,Paco de Lucia,Shakira,Alejandro Sanz,Enrique Iglesias
480,"Spanish painter and sculptor Pablo Picasso is known for co-founding what art movement?
",Cubism,Cubism,Expressionism,Surrealism,Neorealism
481,"In which section of Israel is Eilat located?
",South,East,West,South,North
482,"When was the city of Eilat founded?
",1951,1951,1939,1941,1929
483,"What is the population of Eilat according to the Israel Central Bureau of Statistics end of 2004 census?
","45,800","45,800","179,400","79,200","129,700"
484,"What best describes the climate of Eilat?
",Hot and dry all year,Hot and dry all year,Humid and hot  summers and humid and cool winters,"Humid, hot summers and dry, cool winters","Hot, dry summers and humid, cool winters"
485,"Which city is a sister city to Eilat?
","Los Angeles, California","Hollywood, Florida","West Palm Beach, Florida","Los Angeles, California","Boca Raton, Florida"
486,"Which is the major source of revenue for the Eilat area?
",Tourism,Agriculture,Tourism,Jewelry,Mining
487,"Israels major airport is located near Eilat.
",False,True,False,,
488,"Which four countries can be seen from Eilat?
","Israel, Egypt, Jordan, Saudi Arabia","Israel, Egypt, Saudi Arabia, Yemen","Israel, Egypt, Jordan, Saudi Arabia","Israel, Jordan, Syria, Lebanon","Israel, Egypt, Jordan, Syria"
489,"In 1967, Egypt effectively blockaded Eilat by closing this area to Israel.
",The Straits of Tiran,The Golan Heights,The Sinai Peninsula,The Straits of Tiran,The Suez Canal
490,"The Peace Treaty between Jordan and Israel was signed near Eilat. In what year did this happen?
","October, 1994","October, 2004","October,1968","October, 1975","October, 1994"
491,"Where does the Freedom Trail begin and end?
","Boston Common, Charlestown Navy Yard","Kings Chapel, Bunker Hill Monument","Trinity Church, Long Wharf","Boston Public Gardens, Old North Church","Boston Common, Charlestown Navy Yard"
492,"On October 24, 1901, Annie Edson Taylor became the first person to go over the Niagara Falls in a barrel as a publicity stunt. How old was she at the time?
",63,63,23,43,33
493,"What is the famous Niagara boat called?
",Maid of the Mist,Niagara-on-the-Lake,Lady Horseshoe,Maid of the Mist,Lady of the Mist
494,"Name the smallest of the three waterfalls that make up the Niagara Falls.
",Bridal Veil Falls,Bridal Veil Falls,There are only two waterfalls that make up the Niagara Falls.,Goat Falls,Horseshoe
495,"Approximately what percentage of the water of the Niagara River flows over the Horseshoe Falls?
",90%,70%,90%,50%,10%
496,"The flow of the water over the American Falls was completely blocked from June to November in what year?
",1969,1942,1969,1983,1936
497,"How long is the crest of the American Falls if measured along the jagged lip of the falls?
",950  feet  (290 m),393  feet  (120 m),950  feet  (290 m),688  feet  (210 m),1310 feet  (400 m)
498,"What event related to the Niagara Falls occurred on March 29th 1848?
",The flow of water over both falls stopped to the point where people could walk around the riverbed.,The flow of water over both falls stopped to the point where people could walk around the riverbed.,The flow of water was stopped completely over the American Falls.,The waterfalls were named,"A third, much smaller waterfall was discovered."
499,"The cities of Niagara Falls, Ontario and Niagara Falls, New York are connected by three bridges. Which of them is the oldest one?
",Whirlpool Rapids Bridge,Whirlpool Rapids Bridge,Rainbow Bridge,Kingston Bridge,Lewiston-Queenston Bridge
500,"When was the Skylon Tower, Niagaras most famous landmark, built?
",in the 1960s,in the 1950s,in the 1940s,in the 1960s,in the 1990s
501,"Around the year 1859, Jean-FranÃ§ois Blondin crossed the gorge below Niagara Falls on a tightrope 1100 feet (335 m) long, 160 feet (50 m) above the water. He made this accomplishment several times including which of the following theatrical variations?
",All of these,All of these,He carried his manager on his back.,He sat down midway while he cooked and ate an omelette.,He was blindfolded.
502,"Which U.S. state is nicknamed The Natural State?
",Arkansas,Alabama,Alaska,Arizona,Arkansas
503,"What nickname has been given to the U.S. state of Oregon?
",Beaver State,All of these,Marmot State,Beaver State,Otter State
504,"What U.S. state is nicknamed Land of Infinite Variety?
",South Dakota,South Carolina,Florida,Delaware,South Dakota
505,"Which of these nicknames has been given to the U.S. state of Colorado?
",Switzerland of America,Sweden of America,Himalayas of America,All of these,Switzerland of America
506,"Which of these nicknames has been given to the U.S. state of Illinois?
",Corn State,Corn State,Rubber State,Cotton State,Paper State
507,"This U.S. state was nicknamed Vacationland, and the nickname is used on license plates.
",Maine,Hawaii,Maine,Nevada,California
508,"The Independence State is one of the nicknames of this U.S. state.
",Pennsylvania,Virginia,New Hampshire,Pennsylvania,West Virginia
509,"Which U.S. state is nicknamed The Cowboy State?
",Wyoming,Texas,Iowa,Wyoming,Idaho
510,"What nickname has been given to the U.S. state of Rhode Island?
",Ocean State,Ocean State,Marine State,Island State,All of these
511,"The nickname Queen State has been given to this U.S. state.
",Maryland,West Virginia,Virginia,All of these,Maryland
512,"Which country, Slovakia or Slovenia, used to be part of Yugoslavia?
",Slovenia,Slovenia,Both,Slovakia,None of them
513,"Which former empire were both Slovenia and Slovakia part of?
",Austria-Hungary,Austria-Hungary,Byzantium,Ottoman Empire,Roman Empire
514,"Slovakia and Slovenia joined the European Union on the same day (May 1, 2004). Which of them was first to accept the euro currency?
",Slovenia,None of them has accepted the EURO currency.,Both did on the day of their accession to the EU.,Slovakia,Slovenia
515,"What is the capital of Slovakia?
",Bratislava,Ljubljana,Prague,Zagreb,Bratislava
516,"What is the capital of Slovenia?
",Ljubljana,Prague,Bratislava,Ljubljana,Zagreb
517,"Which country borders both Slovenia and Slovakia?
",Austria,Serbia,Austria,Poland,Germany
518,"Which statement concerning Slovakia and Slovenia is true?
",Slovenia has access to the Adriatic Sea.,Both countries have access to the Black Sea.,Slovenia has access to the Adriatic Sea.,Slovakia has access to the Baltic Sea.,Both countries are landlocked.
519,"The Danube river flows through many Central European countries. Which of these statements concerning Slovakia and Slovenia is true?
","Of the two countries, only Slovakia has Danubian banks.",The Danube does not flow through either of the 2 countries.,The Danube originates in Slovakia and then enters Slovenia.,"Of the two countries, only Slovakia has Danubian banks.",The Danube originates in Slovenia and then flows through Slovakia.
520,"Which of these statements regarding Slovakia and Slovenia is true?
",Only Slovenia is an Alpine country.,Only Slovakia is an Alpine country.,Only Slovenia is an Alpine country.,None of them is an Alpine country.,Both are Alpine countries.
521,"Which country, Slovakia or Slovenia, borders a country that did not join the European Union in the period 1951-2007?
",Both share borders with countries that did not became EU members during this period.,Only Slovakia borders a country that did not join the EU during this period.,Both share borders only with countries that became EU members during this period.,Both share borders with countries that did not became EU members during this period.,Only Slovenia borders a country that did not join the EU during this period.
522,"What design is depicted on the national flag of Switzerland?
",Cross,Sun,Cross,Star,Leaf
523,"Switzerland is often associated with this product which is produced at the highest quality in the country.
",All of these,Chocolate,Watches,All of these,Cheese
524,"What is the unofficial national motto of Switzerland?
","One for all, all for one",Progress ans prosperity,In God we trust,"One for all, all for one",Higher and stronger
525,"What is the capital city of Switzerland?
",Bern,Bonn,Bern,Berlin,Zurich
526,"What mountain covers about 65% of the territory of Switzerland?
",the Alps,the Apennines,the Andes,Ararat,the Alps
527,"What language is adopted as official for the territory of Switzerland?
",All of these,German,Italian,French,All of these
528,"What is the title of the national anthem of Switzerland?
",Swiss Psalm,Swiss Vow,Swiss Song,Swiss Anthem,Swiss Psalm
529,"What is the main ingredient of the traditional Swiss dish Rosti?
",Potatoes,Cheese,Cabbage,Fish,Potatoes
530,"What is the largest city in Switzerland?
",Zurich,Geneva,Zurich,Bern,Munich
531,"Which of these famous philosophers was of Swiss descent?
",Jean-Jacques Rousseau,Jean-Jacques Rousseau,Michel Foucault,Friedrich Schiller,Jean-Paul Sartre
532,"Which of these is the capital and the largest city in North Korea?
",Pyongyang,Nampho,Hungnam,Sinuiju,Pyongyang
533,"What type of climate does North Korea have?
",Continental,Oceanic,Humid subtropical,Continental,Tropical
534,"Which of these seas surrounds the Korean Peninsula, in the northern part of which North Korea is located?
",All of these,All of these,East China Sea,Sea of Japan,Yellow Sea
535,"The establishment of the Democratic Peoples Republic of Korea in this year set the official beginning of North Koreas history.
",1948,1940,1950,1948,1945
536,"Which of these statements is true about the division of Korea into two parts?
",All of these,Korea was divided at the 38th parallel.,North Korea was to be administered by the Soviet union.,All of these,It followed the end of World War II.
537,"Which of these natural disasters is known to hit the lands of North Korea on the regular?
",All of these,All of these,Droughts,Floods,Typhoons
538,"What is the official language that is spoken in North Korea?
",Korean,All of these,Russian,Korean,Japanese
539,"Which of these religious movements has many adherents among the people of North Korea?
",All of these,Korean shamanism,Cheondoism,All of these,Buddhism
540,"Which of these musicians became the first US musical group ever to perform in North Korea?
",The New York Philharmonic Orchestra,The Black Eyed Peas,The New York Philharmonic Orchestra,The Helen Henderson Choir of Victory Baptist Church,Linkin Park
541,"Which of these events is regularly performed only in North Korea?
",Mass games,Mass games,Senior citizens beauty pageant,Politicians athletics,Binoculars football games
542,"What other name is commonly used to refer to the Colorado River in North America?
",Red River,Black River,Yellow River,Blue River,Red River
543,"What is the name of the longest river in the United States of America?
",Missouri,Colorado,Missouri,Rio Grande,Mississippi
544,"The Ohio River does not flow though the territory of this American state.
",Virginia,Illinois,Virginia,Kentucky,West Virginia
545,"What is the longest river located entirely within the territory of the state of California?
",Sacramento River,Mad River,Salmon River,Big River,Sacramento River
546,"What is the meaning of the name of the Mississippi River, which originated from the Ojibwe word misi-ziibi?
",Great river,Holy water,Fast river,River of life,Great river
547,"What ocean fish migrates from the Pacific Ocean to the Columbia River to spawn at the end of their life cycles?
",All of these,Steelhead salmon (Rainbow trout),All of these,Coho salmon,Chinook salmon
548,"What is the The Rio Grande river called in Mexico?
",Rio Bravo,All of these,Rio Bravo,Rio Rojo,Rio del Fuego
549,"What river in North America provides food for the largest wintering Bald Eagle population in the continental United States?
",Skagit River,Fraser,Skeena,St. Lawrence,Skagit River
550,"What does the Mohawk name of the Saint Lawrence River, Kaniatarowanenneh, mean?
",Big waterway,Female river,Murmur of the gods,Burning water,Big waterway
551,"More than half of the Yukon River is located within this American state.
",Alaska,North Dakota,Kansas,Alaska,Texas
552,"What is the name of the capital and largest city of Norway?
",Oslo,Reykjavik,Bergen,Oslo,Helsinki
553,"According to some medieval texts, the name of Norway originated from the name of which of the following?
",The name of a king,A mountain,The name of a king,The name of a river,An animal
554,"What type of government does Norway have?
",Constitutional monarchy,Absolute monarchy,Constitutional monarchy,Democratic republic,Presidential republic
555,"What animal is depicted on the Coat of Arms of Norway?
",Lion,Lion,Bear,Deer,Wolf
556,"What is the predominant form of Christianity in Norway?
",Protestantism,Anglicanism,Eastern Orthodox Christianity,Roman Catholicism,Protestantism
557,"What is the official language adopted by the government of Norway?
",Norwegian,Norwegian and Finnish,Norwegian and English,Norwegian and Romani,Norwegian
558,"What is the title of the national anthem of Norway?
","Yes, We Love This Country","Glory, Glory","Oh, Amazing Land",The Way North,"Yes, We Love This Country"
559,"What is Bunad?
",A Norwegian costume,A traditional Norwegian celebration,A Norwegian song,A Norwegian costume,A Norwegian meal
560,"What is the popular Norwegian delicacy called Smalahove made from?
",Lamb head,Pork intestines,Fish liver,Chicken popes nose,Lamb head
561,"Which of the following is present on the national flag of Norway?
",Cross,Star,Cross,Sun,Mountain
562,"What is the largest carnivorous mammal endemic to the island of Madagascar?
",Fossa,Short-tailed Mongoose,Fanaloka,Meerkat,Fossa
563,"Which of these statements is true about Madagascar?
",None of these,It is slightly smaller than France.,It is the worlds 56th-largest country in terms of area.,None of these,It is the fifth largest island in the world.
564,"What is the title of the national anthem of Madagascar, written by Norbert Raharisoa and composed by Rahajason?
","Oh, Our Beloved Fatherland",Dear Motherland,Blessed Island,"Oh, Our Beloved Fatherland","Rise, Oh, Rise"
565,"What are the colors on the national flag of Madagascar, adopted on October 14, 1958?
","White, red and green","Red, yellow and blue",Yellow and green,"Blue, green and yellow","White, red and green"
566,"What city is the capital and largest city of Madagascar?
",Antananarivo,Fianarantsoa,Mahajanga,Antananarivo,Toliara
567,"What are the official languages spoken in Madagascar?
","Malagasy, French and English","Malagasy, French and English",Malagasy and English,Malagasy and French,English and French
568,"What is the name some ecologists use wen referring to Madagascar?
",The eight continent,The eight continent,All of these,The island of Adam and Eve,The garden of Eden
569,"What kind of traditional ritual is the Famadihana, practiced by the Malagasy people in Madagascar?
",Turning of the dead,Circumcision,Introducing boys into manhood by tattooing and scarring them,Turning of the dead,Animal sacrifice
570,"What type of meal is the godro-godro, which is very popular in the Madagascar cuisine?
",Pudding,Seafood meal,Rice meal,Pudding,Vegetable stew
571,"This tree is a very important part of the Madagascar dry deciduous forests and six species of it are endemic to the island.
",All of these,All of these,Bottle tree,Monkey bread tree,Upside-down tree
572,"In 1945 Borneo was the site of horrific acts of brutality. The Japanese forced over 6,000 POWs and island civilians to march to a new camp some 160 miles away. This became known as the Sandakan Death March, as only 200 marchers survived to the end of the war.
",False,True,False,,
573,"How many new species of animals and plants were discovered on Borneo between July 2005 and September 2006?
",52,None,121,3,52
574,"Between the 1980s and 2006 Borneo lost approximately 45 % of its rain forests due to logging.
",False,False,True,,
575,"Borneo is the 3rd largest island in the world.
",True,True,False,,
576,"From the 1600s to the 1800s, the British and Dutch were interested in Borneo because they wanted control of this resource.
",Pepper,Pepper,Salt,Coffee,Tea
577,"Which of the characteristics below is typical for the buildings on the Greek archipelago of Santorini?
",The white-and-blue colouring,The white-and-blue colouring,The huge balconies,The red-tiled roofs,The arched doors
578,"What is the biggest Greek island ?
",Crete,Rhodes,Cyprus,Euboea,Crete
579,"The Navagio Bay (also known as the Shipwreck) is the most popular beach of which Greek island?
",Zakynthos,Mykonos,Zakynthos,Lefkada,Thasos
580,"Halkidiki, one of the Greek peninsulas, has a peculiar form which resembles what?
",A trident,A horseshoe,A trident,An olive twig,The Greek letter Omega
581,"Which medieval monument is an essential part of the archaeological sites of the Greek island Rhodes?
",The Palace of the Grand Master,The Palace of the Grand Master,The White Tower,The Venice Castle of Naoussa,The Odeon
582,"Which island is NOT a part of Greece?
",Gozo,Kea,Hydra,Gozo,Kos
583,"The Corinth Canal separates this Greek peninsula from the mainland of Greece.
",Peloponnese,Halkidiki,Mani,Elounda,Peloponnese
584,"Which is the largest group of Greek islands?
",The Cyclades,The Cyclades,The Sporades,The Ionian,The East Aegean
585,"The Cave of Melissani is among the most popular geological landmarks of which Greek island?
",Kefallonia,Kefallonia,Lefkada,Mykonos,Samos
586,"Which of the following places in Greece is NOT an island?
",Kavala,Alonissos,Ithaka,Kavala,Kythira
587,"The Shinsengumi group remained loyal to the Tokugawa shogunate until the end of the Bakamatsu.
",True,False,True,,
588,"What is the name of the leader of the first squad of Shinsengumi?
",Okita SÅji,Okita SÅji,Inoue GenzaburÅ,Harada Sanosuke,TÅdÅ Heisuke
589,"At its peak, how many members did the Shinsengumi group have?
",300+,50+,300+,200+,100+
590,"According to the Shinsengumi rules, if the leader of a unit is mortally wounded in a fight, what should the rest of the group do?
",All members of the unit must fight and die on the spot.,Run away,Take the body and run away,Commit Seppuku,All members of the unit must fight and die on the spot.
591,"In which city was the Shinsengumi group founded?
",Kyoto,Kyoto,Tokyo,Nagasaki,Osaka
592,"Who was Shinsengumi Commander from 1863 to 1868?
",KondÅ Isami,Nagakura Shinpachi,Harada Sanosuke,TÅdÅ Heisuke,KondÅ Isami
593,"The code of Shinsengumi comprised five rules. What was the punishment for breaking these rules?
",Sepuku,Sepuku,Cutting of one finger,Exile,Paying six gold coins
594,"What was the favorite weapon of Harada Sanosuke, the 10th unit captain of the Shinsengumi?
",Spear,Kozuka Blade,Spear,Sword,Shuriken
595,"This river flows through the southern part of England and passes through the capital of the country.
",The Thames,The Avon,All of these,The Thames,The Mersey
596,"What river is considered the longest river on the planet?
",The Nile,The Nile,The Tigris,The Mississippi,The Amazon
597,"What is the name of the holy river of the Hindu people?
",The Ganges,The Ganges,The Euphrates,The Indus,The Tigris
598,"What river flows through the central part of the French capital, Paris?
",Seine,Seine,Loire,Charente,Rhine
599,"What is the name of the longest river in Asia, and the third-longest in the world?
",The Yangtze,The Yangtze,The Mekong-Lancang,The Tigris,The Huang He
600,"This river is the longest in the United States, and it gave its name to one of the states.
",The Missouri River,The Missouri River,The Mississippi River,The Alabama River,The Ohio River
601,"What is the largest river on the planet by volume?
",The Amazon,The Mississippi,The Amazon,The Nile,The Ganges
602,"What is the name of the river in which Jesus Christ was baptized by John the Baptist?
",The Jordan,The Tigris,The Jordan,The Euphrates,The Nile
603,"This North American river is also called Kaniatarowanenneh, which means big waterway in Mohawk.
",Saint Lawrence River,Saint Lawrence River,Rio Grande,Colorado,Ohio River
604,"This European river originates in Germany and empties in the Black Sea via a delta.
",The Danube,The Volga,The Danube,The Rhine,All of these
605,"There is a city in Oklahoma called Moon.
",True,True,False,,
606,"Oklahoma has no cities and communities named after Presidents.
",False,True,False,,
607,"In what Oklahoma city was the shopping cart invented?
",Ardmore,Ardmore,Guthrie,Duncan,Broken Arrow
608,"How many of the astronauts who have flown in space between 1959 and 2009 were from Oklahoma?
",6,6,20,0,3
609,"There is a town in Oklahoma called IXL.
",True,True,False,,
610,"A windspeed of 100 feet above the ground was observed in 1999 in what Oklahoma city?
",Moore,Lawton,Norman,Moore,Midwest City
611,"Will Rogers World Airport and the Wiley Post Airport were named after people who died in 1935. How did they meet their demise?
",in a plane crash,in a plane crash,by murder,in a car crash,as a result of a boat accident
612,"Carl Albert High School was named after Carl Bert Albert, who was the Speaker of the House of Representatives from 1971 to 1977. What small Oklahoma town did he hail from?
",Bugtussle,Enid,Bushyhead,Slaughterville,Bugtussle
613,"Oklahoma has more man-made lakes than any other state.
",True,True,False,,
614,"Which of the following is NOT an Oklahoma city?
",Toledo,Peoria,Burbank,St. Louis,Toledo
615,"Boise City, Oklahoma was the only city within the continental United States to be bombed during World War II.
",True,False,True,,
616,"The national motto of the Republic of Botswana is Pula. What does this mean in English?
",Rain,Rain,Strength,Wisdom,Sunshine
617,"The national motto of what country is A Mari Usque Ad Mare, meaning From Sea to Sea in Latin?
",Canada,Jamaica,Spain,Canada,Haiti
618,"What does the national motto of India, Satyameva Jayate, mean in Sanskrit?
",Truth Alone Triumphs,The Supreme Treasure of Truth,Truth Alone Triumphs,Truth Is The Best Way,Truth Is Divine
619,"The national motto of what country is Peace at Home, Peace in the World?
",Turkey,Afghanistan,Somalia,Nigeria,Turkey
620,"The national motto of this South American country is Libertad o muerte, Spanish for Liberty or Death.
",Uruguay,Peru,Uruguay,Argentina,Brazil
621,"The national motto of the Republic of the Fiji Islands is Rerevaka na Kalou ka Doka na Tui. What does this mean?
",Fear God and honor the Queen,Fear God and honor the Queen,God bless our beautiful motherland,"We kneel before you, blessed land",Hard work comes before prosperity
622,"The slogan Sub Umbra Floreo, or Under the Shade I Flourish is the national motto of what Central American country?
",Belize,Costa Rica,Belize,Guatemala,Nicaragua
623,"The national motto of what island country is Ever Conscious of God We Aspire, Build and Advance as One People?
",Grenada,Grenada,New Zealand,Papua New Guinea,Micronesia
624,"The national motto of this Arabic country is God is the greatest.
",Iraq,Morocco,Iran,Syria,Iraq
